text,label,label_name,kategori,stars,source_column
"Taiyaki-nya sangat keras di bagian pinggir, sepertinya dipanaskan berulang kali di microwave.",0,Negatif,Rasa,nan,perbaikan
"Porsi jelly matcha-nya hanya dua potong kecil, padahal harga tambahannya cukup mahal.",0,Negatif,"Rasa, Harga",nan,perbaikan
"Lokasi pengambilan pesanan sangat dekat dengan pintu masuk, bikin alur keluar masuk jadi macet.",0,Negatif,Tempat,nan,perbaikan
Harga air putih di sini lebih mahal daripada harga es krim di tempat lain.,0,Negatif,Harga,nan,perbaikan
"Minumannya beraroma logam, sepertinya dari alat pengocok yang tidak dirawat dengan baik.",0,Negatif,Rasa,nan,perbaikan
"Pelayanannya sangat tidak ramah, staf menjawab pertanyaan saya dengan ketus dan wajah masam.",0,Negatif,Pelayanan,nan,perbaikan
Ruangan sangat gerah karena kapasitas pendingin ruangan tidak sebanding dengan luas gerai.,0,Negatif,Tempat,nan,perbaikan
"Rasa cokelatnya jauh lebih kuat daripada matcha-nya, tidak sesuai dengan nama menu yang dipesan.",0,Negatif,Rasa,nan,perbaikan
"Pegawainya tidak tahu perbedaan jenis matcha yang mereka jual, sangat minim edukasi produk.",0,Negatif,Pelayanan,nan,perbaikan
"Meja goyang terus, sangat berisiko membuat minuman tumpah saat sedang asyik mengobrol.",0,Negatif,Tempat,nan,perbaikan
"Es krimnya terasa kasar dan ada butiran esnya, tidak lembut sama sekali seperti soft serve pada umumnya.",0,Negatif,Rasa,nan,perbaikan
"Harganya tidak transparan, banyak biaya tambahan yang baru muncul saat sudah berada di depan kasir.",0,Negatif,Harga,nan,perbaikan
"Tempatnya terlalu remang-remang, sampai susah membedakan warna minuman yang dipesan.",0,Negatif,Tempat,nan,perbaikan
Wadah plastik minumannya sering kali bocor di bagian tutupnya saat dibawa berjalan.,0,Negatif,Tempat,nan,perbaikan
"Dango-nya terlalu kenyal sampai susah ditelan, teksturnya mirip seperti karet.",0,Negatif,Rasa,nan,perbaikan
"Gelas ada bekas noda minyak, sepertinya tidak dicuci dengan benar menggunakan sabun.",0,Negatif,Tempat,nan,perbaikan
"Promo yang dipajang di depan ternyata sudah kedaluwarsa, tapi staf tetap tidak mau melepasnya.",0,Negatif,"Pelayanan, Harga",nan,perbaikan
Staf keamanan terlalu protektif dan melarang pelanggan mengambil foto meski di area publik gerai.,0,Negatif,Pelayanan,nan,perbaikan
"Rasa lemonnya terasa pahit sekali, seperti ikut terperas bagian bijinya ke dalam teh.",0,Negatif,Rasa,nan,perbaikan
"Jam operasional tidak konsisten, sering tutup lebih awal dari jadwal yang tertera di aplikasi.",0,Negatif,Pelayanan,nan,perbaikan
"Granola pada parfait sudah tidak crunchy, terasa seperti barang sisa yang sudah lama terbuka.",0,Negatif,Rasa,nan,perbaikan
"Bumbu matcha pada makanannya sangat sedikit, rasa tepungnya lebih mendominasi.",0,Negatif,Rasa,nan,perbaikan
Lokasi gerai berdekatan dengan area pipa air mal yang sering berbau tidak sedap.,0,Negatif,Tempat,nan,perbaikan
Penjelasan soal asal usul tehnya terdengar sangat mengada-ada dan tidak akurat secara informasi.,0,Negatif,Pelayanan,nan,perbaikan
"Adonan kue ikannya sangat hambar, tidak ada rasa mentega sama sekali.",0,Negatif,Rasa,nan,perbaikan
"Gelas disajikan dengan sidik jari staf di area bibir gelas, sangat tidak higienis.",0,Negatif,Tempat,nan,perbaikan
"Antrean tidak teratur, orang yang tidak mengantre malah dilayani duluan oleh kasir.",0,Negatif,Pelayanan,nan,perbaikan
Matcha-nya terasa seperti menggunakan pewarna hijau buatan karena warnanya sangat tidak alami.,0,Negatif,Rasa,nan,perbaikan
"Tidak ada wastafel untuk cuci tangan, repot kalau tangan kena sirup yang lengket.",0,Negatif,Tempat,nan,perbaikan
"Sendok pesanan saya jatuh, hanya diusap pakai tangan lalu diberikan kembali ke saya.",0,Negatif,Pelayanan,nan,perbaikan
Harga es krim cone naik setiap bulan tanpa ada peningkatan kualitas rasa sama sekali.,0,Negatif,"Harga, Rasa",nan,perbaikan
Area tunggu sangat panas dan tidak disediakan kursi tunggu yang memadai.,0,Negatif,Tempat,nan,perbaikan
"Minumannya tidak diaduk rata, semua gula mengendap di bawah sementara bagian atasnya tawar.",0,Negatif,Rasa,nan,perbaikan
Staf mendengus kesal saat saya meminta sedotan tambahan untuk pesanan saya.,0,Negatif,Pelayanan,nan,perbaikan
Croissant matcha-nya sangat keras seperti sudah dipajang lebih dari dua hari.,0,Negatif,Rasa,nan,perbaikan
"Tutup gelas tidak pas, tumpah banyak ke baju saya saat pertama kali disedot.",0,Negatif,Tempat,nan,perbaikan
"Pencahayaannya sangat buruk, mau ambil foto makanan jadi kelihatan kusam dan tidak menarik.",0,Negatif,Tempat,nan,perbaikan
Pengalaman terburuk minum matcha.,0,Negatif,"Pelayanan, Rasa",nan,perbaikan
"Saya pesan matcha latte, tapi dikasih es batu yang penuh sampai ke atas, isinya cuma tiga sesapan.",0,Negatif,Rasa,nan,perbaikan
"Interior gerai terlihat kumuh, banyak kursi yang kulitnya sudah mulai mengelupas.",0,Negatif,Tempat,nan,perbaikan
"Staf dapur teriak-teriak memanggil pesanan, suasananya jadi riuh seperti di stasiun.",0,Negatif,"Pelayanan, Tempat",nan,perbaikan
"Tidak ada pilihan tingkat kemanisan (sugar level), sangat menyulitkan bagi yang diet.",0,Negatif,Pelayanan,nan,perbaikan
Menu musiman harganya tidak masuk akal tapi rasanya jauh di bawah standar menu reguler.,0,Negatif,"Harga, Rasa",nan,perbaikan
Proses pembuatan satu gelas minuman memakan waktu lebih dari 20 menit saat gerai sepi.,0,Negatif,Pelayanan,nan,perbaikan
"Latte-nya tidak ada busa sama sekali, tampak datar dan tidak profesional penyajiannya.",0,Negatif,Rasa,nan,perbaikan
Pelayan memaksa saya membeli air mineral botolan saat saya minta air putih sedikit.,0,Negatif,"Pelayanan, Harga",nan,perbaikan
Porsi es krim saya jauh lebih sedikit dibanding porsi pelanggan yang ada di depan saya.,0,Negatif,"Pelayanan, Rasa",nan,perbaikan
"Ruangan terlalu pengap, ventilasi udaranya sepertinya tidak berfungsi dengan baik.",0,Negatif,Tempat,nan,perbaikan
Penjelasan staf soal menu sangat menyesatkan dan bikin salah pesan.,0,Negatif,Pelayanan,nan,perbaikan
"Bau pewangi ruangan terlalu kuat, merusak cita rasa teh yang sedang diminum.",0,Negatif,"Tempat, Rasa",nan,perbaikan
Harganya benar-benar merampok dompet.,0,Negatif,Harga,nan,perbaikan
"Tidak ada garis antrean yang jelas, pelanggan daring dan luring berdesakan di depan meja kasir.",0,Negatif,"Pelayanan, Tempat",nan,perbaikan
Saya diminta bayar biaya plastik padahal sudah habis banyak untuk beli makanannya.,0,Negatif,"Harga, Pelayanan",nan,perbaikan
Saus matcha-nya meninggalkan rasa sepat yang tidak hilang-hilang di tenggorokan.,0,Negatif,Rasa,nan,perbaikan
Lantai gerai licin karena ada tumpahan es krim yang tidak segera dibersihkan staf.,0,Negatif,Tempat,nan,perbaikan
"Kasir salah hitung kembalian, saat dikomplain malah menunjukkan wajah tidak senang.",0,Negatif,Pelayanan,nan,perbaikan
"Rasa stroberinya sangat asam dan tidak segar, sepertinya pakai buah kualitas rendah.",0,Negatif,Rasa,nan,perbaikan
Privasi sangat terganggu karena area duduknya terbuka lebar menghadap ke arah pejalan kaki mal.,0,Negatif,Tempat,nan,perbaikan
"Saya menemukan serabut kain di dalam es krim saya, sangat menjijikkan.",0,Negatif,Rasa,nan,perbaikan
"Houjicha milk-nya terasa sangat cair, kayak teh sisa yang ditambah banyak air.",0,Negatif,Rasa,nan,perbaikan
"Kursi sofa di pojokan sudah mulai jebol, tidak nyaman untuk diduduki lama-lama.",0,Negatif,Tempat,nan,perbaikan
"Tidak diberikan struk kecuali jika diminta, sistemnya tidak transparan.",0,Negatif,Pelayanan,nan,perbaikan
"Takaran gula 25% masih terasa sangat manis, standar mereka sepertinya tidak konsisten.",0,Negatif,Rasa,nan,perbaikan
"Wadah bawa pulang tidak muat untuk kuenya, jadi hancur pas sampai di rumah.",0,Negatif,Pelayanan,nan,perbaikan
Pramusajinya bekerja sangat lambat seperti orang yang sedang tidak ingin bekerja.,0,Negatif,Pelayanan,nan,perbaikan
"Musik yang diputar volumenya sangat kencang, tidak cocok dengan tema kedai teh yang tenang.",0,Negatif,Tempat,nan,perbaikan
"Rasa matcha-nya berminyak sekali, meninggalkan lapisan lemak yang aneh di langit-langit mulut.",0,Negatif,Rasa,nan,perbaikan
"Tidak ada nomor antrean yang jelas, panggilnya pakai nama tapi sering kali salah dengar.",0,Negatif,Pelayanan,nan,perbaikan
"Area gerai berdekatan dengan area servis mal, terkadang tercium aroma saluran air.",0,Negatif,Tempat,nan,perbaikan
"Sangat tidak disarankan, rugi waktu dan uang kalau ke sini.",0,Negatif,"Pelayanan, Harga",nan,perbaikan
"Rasa bubuk matcha-nya masih terasa kasar, tidak disaring dengan benar sebelum disajikan.",0,Negatif,Rasa,nan,perbaikan
"Gelas disajikan dalam keadaan basah berminyak di bagian luar, sangat tidak nyaman dipegang.",0,Negatif,Tempat,nan,perbaikan
"Staf menolak mengganti pesanan saya yang salah, padahal itu kesalahan mereka saat mencatat.",0,Negatif,Pelayanan,nan,perbaikan
"Porsi topping kacang merahnya hanya sesendok kecil, sangat pelit untuk harga tambahan.",0,Negatif,"Rasa, Harga",nan,perbaikan
Es krimnya sudah meleleh sebelum sempat saya nikmati karena staf terlalu lama memanggil nama saya.,0,Negatif,"Pelayanan, Rasa",nan,perbaikan
"Harga menu paketnya ternyata lebih mahal dibanding jika beli satuan, sistemnya membingungkan.",0,Negatif,Harga,nan,perbaikan
Ruangan sangat bising oleh suara mesin pendingin yang sepertinya sudah mulai rusak.,0,Negatif,Tempat,nan,perbaikan
"Rasa pahitnya bukan pahit teh alami, tapi pahit tajam yang merusak rasa susu.",0,Negatif,Rasa,nan,perbaikan
"Tidak disediakan tisu di meja, harus jalan jauh ke meja kasir untuk mengambilnya sendiri.",0,Negatif,Tempat,nan,perbaikan
"Staf merapikan rambut di depan area persiapan makanan, sangat tidak higienis.",0,Negatif,Pelayanan,nan,perbaikan
Adonan mochi-nya sangat lengket sampai tidak bisa dilepaskan dari wadahnya dengan mudah.,0,Negatif,Rasa,nan,perbaikan
"Harga topping emasnya sangat mahal, tapi tidak memberikan efek rasa apa-apa, cuma buat foto.",0,Negatif,"Harga, Rasa",nan,perbaikan
"Tempatnya kotor, banyak bekas gelas pelanggan sebelumnya yang tidak segera diangkat.",0,Negatif,Tempat,nan,perbaikan
"Pelayanan sangat diskriminatif, pelanggan yang pakai mobil mewah didahulukan daripada yang lain.",0,Negatif,Pelayanan,nan,perbaikan
"Matcha latte saya rasanya hambar, sepertinya staf lupa memasukkan takaran teh yang pas.",0,Negatif,Rasa,nan,perbaikan
"Gelas ada retakan di bagian pinggir, sangat berbahaya kalau tidak hati-hati saat minum.",0,Negatif,Tempat,nan,perbaikan
Promo diskon di aplikasi tidak bisa dipakai di gerai ini dengan alasan yang tidak jelas.,0,Negatif,"Pelayanan, Harga",nan,perbaikan
"Staf bar tidak pakai penutup rambut, ada rambut yang hampir jatuh ke dalam blender.",0,Negatif,Pelayanan,nan,perbaikan
"Campuran matcha lemonade-nya terlalu pahit, kulit lemonnya sepertinya ikut diparut masuk.",0,Negatif,Rasa,nan,perbaikan
"Jam operasional tidak sinkron dengan di Google Maps, saya datang jauh-jauh ternyata sudah tutup.",0,Negatif,Pelayanan,nan,perbaikan
"Granolanya sudah apek, sepertinya stok lama yang dipaksakan untuk tetap dijual.",0,Negatif,Rasa,nan,perbaikan
"Saus mentainya tidak berasa, cuma kayak mayones biasa yang dikasih pewarna.",0,Negatif,Rasa,nan,perbaikan
"Lokasi gerai di area mal yang sangat panas, AC mal-nya tidak sampai ke titik gerai ini.",0,Negatif,Tempat,nan,perbaikan
Penjelasan soal jenis ceremonial grade mereka terasa sangat berlebihan dan tidak terbukti di rasa.,0,Negatif,"Pelayanan, Rasa",nan,perbaikan
"Adonan kue ikannya lembek sekali, kayak belum matang sempurna di bagian dalam.",0,Negatif,Rasa,nan,perbaikan
"Gelas ada noda teh yang sudah mengering di bagian luarnya, tidak bersih pencuciannya.",0,Negatif,Tempat,nan,perbaikan
"Antrean tidak pakai pembatas, orang bisa menyerobot dari samping tanpa ditegur staf.",0,Negatif,Pelayanan,nan,perbaikan
"Rasa matcha-nya seperti rasa melon sintetik, sangat tidak otentik untuk kedai teh Jepang.",0,Negatif,Rasa,nan,perbaikan
"Tidak ada toilet di area dekat gerai, harus jalan jauh ke ujung mal kalau tangan kena tumpahan lengket.",0,Negatif,Tempat,nan,perbaikan
Staf memberikan sendok bekas yang hanya dilap pakai tisu dari meja sebelah.,0,Negatif,Pelayanan,nan,perbaikan
"Harga es krim cone naik terus tiap kali saya datang, padahal porsinya makin sedikit.",0,Negatif,Harga,nan,perbaikan
"Area tunggu sesak dan pengap, banyak orang berdiri menutupi jalur pesanan pelanggan lain.",0,Negatif,Tempat,nan,perbaikan
